case_id,thrust_scale,propellant_scale,drag_scale,density_scale,wind_x_mps,initial_x_m,initial_vx_mps,initial_vz_mps,initial_theta_deg,success,final_time_s,final_altitude_m,landing_x_m,target_x_m,landing_x_error_m,touchdown_vx_mps,touchdown_vz_mps,touchdown_speed_mps,propellant_used_kg,propellant_remaining_kg,max_abs_tilt_deg,max_abs_gimbal_deg,max_abs_commanded_gimbal_deg,max_abs_throttle_tracking_error,navigation_rejection_count,rms_x_estimation_error_m,rms_z_estimation_error_m,rms_vx_estimation_error_mps,rms_vz_estimation_error_mps,rms_theta_estimation_error_deg,ekf_mean_nees,ekf_p95_nees,ekf_x_3sigma_coverage,ekf_z_3sigma_coverage,ekf_vx_3sigma_coverage,ekf_vz_3sigma_coverage,ekf_theta_3sigma_coverage,ekf_bax_3sigma_coverage,ekf_baz_3sigma_coverage,ekf_bg_3sigma_coverage,optimizer_replan_count_from_rows,optimizer_fallback_fraction,optimizer_tilt_active_fraction,optimizer_thrust_active_fraction,optimizer_glideslope_active_fraction,optimizer_max_constraint_violation,optimizer_min_tilt_margin_deg,optimizer_min_thrust_margin_mps2,optimizer_min_glideslope_margin_m,ekf_rejected_updates,ekf_gps_accepted_updates,ekf_gps_rejected_updates,ekf_mean_gps_nis,ekf_mean_gps_normalized_nis,ekf_radar_accepted_updates,ekf_radar_rejected_updates,ekf_mean_radar_nis,ekf_mean_radar_normalized_nis,ekf_attitude_accepted_updates,ekf_attitude_rejected_updates,ekf_mean_attitude_nis,ekf_mean_attitude_normalized_nis,optimizer_solve_count,optimizer_converged_solve_count,optimizer_accepted_solve_count,optimizer_fallback_count,optimizer_convergence_rate,optimizer_acceptance_rate,optimizer_mean_iterations,optimizer_maximum_observed_violation,failure_mode,guidance_mode,navigation_mode,actuator_mode
150,0.9789139988886192,0.9854014309891805,1.0547299191945934,0.8798419871698908,2.04709774180764,15.926513379981316,-4.5140525855601945,-56.327003650678215,1.923716776515996,True,46.23999999999937,0.0,-0.20854925987120185,0.0,-0.20854925987120185,-0.2454730292029224,-0.756599827481804,0.795424607999749,4172.484912030737,2725.325104893527,2.327480883356023,0.5961545066256977,1.0813842077868883,0.7828760856842734,3,0.13189775095508927,0.07007131211381529,0.04402881556949539,0.04906276976068845,0.03534466361319234,5.880528978496022,11.061520672777146,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21,0.0,0.0,0.0,0.0,1.0659052520622936e-05,5.409499951964391,17.54026906756686,1.9998526489574744,3,231,0,3.8297519788355845,0.9574379947088961,461,2,1.1332909886848856,1.1332909886848856,577,1,1.0237579406294446,1.0237579406294446,21,11,21,0,0.5238095238095238,1.0,77.33333333333333,1.0659052520622936e-05,success,predictive,ekf,flight_like
151,1.0192180878988368,0.9707635404512901,0.994900405989737,1.0172194726307788,-7.4674715260444025,23.737890186610862,-2.5776721656608994,-56.04281221013629,1.6641202766898502,True,45.039999999999395,0.0,-1.8836384855626462,0.0,-1.8836384855626462,0.09429274203714418,-0.7600369508977796,0.7658637528509084,4062.872641530441,2732.47214162859,1.6641202766898502,0.6206666960566801,1.0096620335945208,0.7372139815053624,0,0.11083733178563394,0.07119111437699516,0.04692286203360695,0.04414110752475984,0.029968784852211404,4.454941709044401,9.302127367040779,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21,0.0,0.0,0.0,0.0,6.167835420001211e-05,7.208118975521235,18.9289521055509,1.9999740985080876,0,225,0,3.7133322115904335,0.9283330528976084,451,0,1.010383648032395,1.010383648032395,563,0,0.999497087927773,0.999497087927773,21,19,21,0,0.9047619047619048,1.0,64.33333333333333,6.167835420001211e-05,success,predictive,ekf,flight_like
152,0.988436649104911,1.0299754522448161,0.9045915526497885,1.1200201072886857,-1.9398949937790277,10.295291831795213,-1.187205804567265,-55.46392147464262,1.2126720682954686,True,45.83999999999938,0.0,-1.5169841124520052,0.0,-1.5169841124520052,0.0015198743866739707,-0.704703787016864,0.7047054260143459,4187.356498811165,3022.4716669025474,1.2126720682954686,0.6046457553801203,1.2522854040266629,0.6376191503641375,3,0.13853148868779253,0.07219130301225231,0.04314665809641757,0.04674874893301914,0.036151082772993254,4.962557320956243,9.632893909976655,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22,0.0,0.0,0.0,0.0,4.626427903531294e-05,7.57275067082996,17.534019036516728,1.9999858319319532,3,228,1,4.050135202083668,1.012533800520917,459,0,1.0555622295432197,1.0555622295432197,571,2,0.9242310106717332,0.9242310106717332,22,20,22,0,0.9090909090909091,1.0,66.31818181818181,4.626427903531294e-05,success,predictive,ekf,flight_like
153,0.9912726508046301,0.9648692257491295,0.851882235351445,0.8682539462873636,0.9950933692089912,23.156070442717095,-3.3680800820382397,-59.66045426155806,1.0274175420665075,True,46.15999999999937,0.0,-0.7798155783690045,0.0,-0.7798155783690045,-0.09925663893387325,-0.6497803909324124,0.6573176072590236,4169.931355240238,2584.153225003669,1.4257346921214158,0.6094152262919337,1.0143837167085128,0.7003603635153428,1,0.1318222315984468,0.0858656869288714,0.05039498865877941,0.04917984899357288,0.02857730161005661,5.4711595353926805,9.8241774819374,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20,0.0,0.0,0.0,0.0,3.1867124135942504e-05,6.493082361032671,17.795510420592436,1.9999347453360472,1,230,0,3.576438261456068,0.894109565364017,462,0,0.9497528778999649,0.9497528778999649,576,1,0.9525546871258933,0.9525546871258933,20,16,20,0,0.8,1.0,68.65,3.1867124135942504e-05,success,predictive,ekf,flight_like
154,0.972098279075068,0.9436461054482891,0.8744286025523036,0.9232176208178086,14.771214867195123,13.146118730356793,0.09888466884533509,-57.279918115826064,1.086186448289604,True,45.19999999999939,0.0,1.9767485721798101,0.0,1.9767485721798101,0.46619984099666867,-0.6785587591075279,0.8232765521420292,4055.3326114970696,2550.190126640955,1.1952567685983975,0.9844266534532269,1.2903915694459906,0.6248251653920458,2,0.11865019425524007,0.1072133787747472,0.0520968757307541,0.05640370032837414,0.03398459009124199,6.778642215857944,13.12607655544333,1.0,0.9823321554770318,1.0,1.0,1.0,1.0,1.0,1.0,21,0.0,0.0,0.0,0.0,4.4273026503560686e-05,6.668059519521318,17.61582041764968,1.7323002788419428,2,226,0,3.9884870611241507,0.9971217652810377,452,1,0.9712188311155352,0.9712188311155352,564,1,0.976776689198881,0.976776689198881,21,12,21,0,0.5714285714285714,1.0,79.57142857142857,4.4273026503560686e-05,success,predictive,ekf,flight_like
155,1.0203185003519482,0.9962801893428787,1.0250370822272215,0.8517560154959553,11.0511458929431,6.958694038364154,-2.8669346062545342,-56.79695838434267,1.483223648515962,True,42.79999999999944,0.0,1.648779679522393,0.0,1.648779679522393,-0.05975605305884207,-0.3070535720872027,0.3128141333262967,3936.566289371749,3037.3950360284034,1.598017128211644,0.45771734089096083,0.785295842800709,0.7825610868955919,3,0.10008848719830273,0.09177062022053599,0.05337212114956309,0.053259069251695663,0.03300084226059862,5.915895735489126,11.60191171946972,1.0,0.9981343283582089,1.0,1.0,1.0,1.0,1.0,1.0,21,0.0,0.0,0.0,0.0,2.146040174011432e-05,6.25481075634831,18.670170040468143,1.9999093512610826,3,214,0,3.6362081121833985,0.9090520280458496,426,3,1.0205082650251263,1.0205082650251263,535,0,0.987052362227936,0.987052362227936,21,15,21,0,0.7142857142857143,1.0,72.28571428571429,2.146040174011432e-05,success,predictive,ekf,flight_like
156,1.0125047447939821,0.9785624821505667,0.8738736339182449,0.9925306221763888,3.767420293121006,9.66843761139213,-3.0901841500047147,-54.78729804265215,1.0485853661279596,True,43.99999999999942,0.0,0.3580983970789386,0.0,0.3580983970789386,-0.06826049216013459,-0.5309978012821711,0.5353673129323865,3990.1169337720785,2859.8204412818886,1.603603694436687,0.5181396115802324,1.0406532832447843,0.6621400667231034,1,0.21042922345422846,0.07301542181430039,0.04630370628339435,0.05259947192686038,0.03144145590908197,5.111222802438492,8.950293927223354,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21,0.0,0.0,0.0,0.0,5.763145242099199e-05,6.258604312500291,18.774539129971217,1.9998905001597351,1,220,0,3.8193682730255887,0.9548420682563972,441,0,0.8920265917976954,0.8920265917976954,549,1,0.9206256214851322,0.9206256214851322,21,12,21,0,0.5714285714285714,1.0,76.52380952380952,5.763145242099199e-05,success,predictive,ekf,flight_like
157,0.9935249125189329,0.9575218507353198,1.1348738958480822,1.1275394833253025,-1.140526483740512,14.336495051689274,-2.6946066802745783,-58.436413335885206,1.1663388012447145,True,44.079999999999416,0.0,0.12484272183290476,0.0,0.12484272183290476,-0.07512200643238594,-0.8223577149928688,0.8257817673324592,3990.57204710686,2712.080908040378,1.2692014339153705,0.4810608742636763,0.9136296123869773,0.7109162737929487,2,0.18751277788304394,0.07810981055828972,0.04512543558309469,0.04927685167747037,0.03544608737264115,5.336637710281184,9.999375871432779,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20,0.0,0.0,0.0,0.0,5.313572177101378e-05,6.682800601302412,18.04317694050666,1.9999256054412853,2,220,0,3.9358284704368858,0.9839571176092214,439,2,1.111077970651738,1.111077970651738,551,0,0.9194128641095531,0.9194128641095531,20,14,20,0,0.7,1.0,68.55,5.313572177101378e-05,success,predictive,ekf,flight_like
158,1.0293923040677502,0.9769871050938176,1.1006555575746209,1.1460574397917642,13.915782939950148,12.66676450008277,-1.0315415139321384,-57.60564409427163,0.9549926910660487,True,42.79999999999944,0.0,0.6454590281204234,0.0,0.6454590281204234,0.20862821543267673,-0.2924429258811485,0.3592333464094756,3914.2041896468254,2924.7055460098964,0.9549926910660488,0.4406608311433172,0.8144949176316943,0.6717538588615465,4,0.10127463681004487,0.07014964867485392,0.04563916125290188,0.04882308826440646,0.03343507601363802,3.95852775236446,7.672621656344911,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21,0.0,0.0,0.0,0.0,7.007877590581302e-05,7.009934661186685,19.060998023822044,1.9999146364233291,4,214,0,3.828423161414487,0.9571057903536218,426,3,0.9361517999185075,0.9361517999185075,534,1,0.8844250374095401,0.8844250374095401,21,17,21,0,0.8095238095238095,1.0,78.9047619047619,7.007877590581302e-05,success,predictive,ekf,flight_like
159,1.0026617295260698,0.9729885216258893,0.8584776759296973,0.9350721198764265,12.90049389144712,0.531353813150659,-2.3684703246729315,-58.35628651875382,0.4314945557551367,True,43.91999999999942,0.0,1.5643077971290469,0.0,1.5643077971290469,-0.2146719802145965,-0.6951238187085834,0.7275171354856597,4003.162129995966,2807.7575213852615,1.460194596183833,0.625097257961366,0.9390087120737614,0.6303553072061607,2,0.24707339916528262,0.09367837161684758,0.05578249322016626,0.048751525845195105,0.03064211408140182,8.220302960918346,14.943524780759937,0.9818181818181818,0.9836363636363636,1.0,1.0,1.0,1.0,1.0,1.0,20,0.0,0.0,0.0,0.0,3.8081361481090426e-05,6.15509943293406,18.181499339212472,1.999875377266457,2,218,1,3.868072504920882,0.9670181262302205,439,1,0.9651403958276414,0.9651403958276414,549,0,0.8612585198644207,0.8612585198644207,20,13,20,0,0.65,1.0,75.9,3.8081361481090426e-05,success,predictive,ekf,flight_like
160,1.0282592406230096,0.954818024178637,0.8793380922480465,0.915645572675036,9.880139636745579,8.413142460593798,-3.7401543780410504,-60.022296163983,0.3709725077416268,True,42.87999999999944,0.0,-0.4954176038694726,0.0,-0.4954176038694726,-0.5215864526910492,-0.7650449828867998,0.9259299398286546,3918.3847479864453,2765.3414212640128,2.0511493214775496,1.095710431885268,1.3014353766380664,0.8364159051854775,2,0.1297599797573695,0.08379277672799425,0.04738122338862538,0.0442295347504531,0.039206960507282757,6.977481266389232,13.005980096478265,1.0,0.9962756052141527,1.0,1.0,0.9981378026070763,1.0,1.0,1.0,20,0.0,0.0,0.0,0.0,0.00010291517114069393,5.3790984948911325,18.987676283710453,1.9260457184037216,2,214,0,3.5405409857019845,0.8851352464254961,428,1,0.9690178972786061,0.9690178972786061,535,1,1.015056352241913,1.015056352241913,20,11,20,0,0.55,1.0,77.5,0.00010291517114069393,success,predictive,ekf,flight_like
161,1.0146692163371054,0.9643404790077771,0.9145797493306848,0.9963740943574415,1.4967741789664224,19.3385154979027,-1.4553510118335105,-57.219327049362484,1.0348413393503346,True,43.35999999999943,0.0,-0.9303121915864248,0.0,-0.9303121915864248,0.23553859282262235,-0.9032920165104679,0.9334960609453092,3941.2001509283,2809.18320212614,1.0348413393503348,0.6552232348263808,1.0794902181813602,0.7357563548992478,6,0.20429440981380248,0.08402132393608043,0.062156856714323194,0.04668916214598115,0.032100626510403914,6.570297480503676,11.962752713648118,1.0,1.0,0.9871086556169429,1.0,1.0,1.0,1.0,1.0,21,0.0,0.0,0.0,0.0,2.114339076797478e-05,7.1957890913827836,18.740881147143313,1.9999493431754178,6,216,0,3.7689996136864816,0.9422499034216204,433,1,1.0666154102540464,1.0666154102540464,537,5,1.078492602504934,1.078492602504934,21,17,21,0,0.8095238095238095,1.0,71.0,2.114339076797478e-05,success,predictive,ekf,flight_like
162,0.9851409657027497,0.9949382798806112,0.9245936334437596,1.124987443495956,1.4214615326135522,30.451467816691846,-2.3521489151831365,-61.95373111249197,0.09031258596297514,True,45.35999999999939,0.0,-1.2495075098002997,0.0,-1.2495075098002997,-0.00834331346607837,-0.8345938919347011,0.8346355943370165,4156.94118674158,2807.6267724226964,0.8120896785201986,0.6157288778046462,0.9734658832677116,0.6269774449990949,1,0.18871893393164896,0.06764135223604063,0.05490989297730156,0.039155447266282055,0.031034848196308182,4.763392465400904,9.642719839513319,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19,0.0,0.0,0.0,0.0,5.11695301383952e-05,7.313954886522556,17.14818623058806,1.9999765659551318,1,226,0,4.108319457671813,1.0270798644179533,454,0,0.8898504258266955,0.8898504258266955,566,1,0.9218187663636712,0.9218187663636712,19,18,19,0,0.9473684210526315,1.0,62.0,5.11695301383952e-05,success,predictive,ekf,flight_like
163,1.009673675083022,1.0238212669756652,1.0613697385413219,0.9728999988066453,2.2116795493219534,26.05705906906185,-5.231416349943753,-58.21724686667637,0.5817880490550625,True,44.559999999999405,0.0,-1.285350220551352,0.0,-1.285350220551352,-0.2629862797916822,-0.817073801890711,0.8583538787090146,4104.54126566304,3062.2076031666184,2.565451952786964,1.081065438227007,1.543659641111578,0.6377329323621896,0,0.15515181616674042,0.08595361933621987,0.048074240342600806,0.04257547513019117,0.03591068415756387,5.179872217062013,9.814297297375433,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21,0.0,0.0,0.0,0.0,4.170353514609815e-05,5.125348893064288,17.98455100101311,1.9998223001979938,0,222,0,3.8756872553939066,0.9689218138484766,446,0,0.9842080162666319,0.9842080162666319,557,0,0.933088483344197,0.933088483344197,21,12,21,0,0.5714285714285714,1.0,75.80952380952381,4.170353514609815e-05,success,predictive,ekf,flight_like
164,0.9730491215596248,1.0104192052448269,0.8808031378369922,0.8599788140528651,-0.9386020772001622,17.920338734679277,-3.0686776079976403,-58.99513556885473,0.7624656455323022,True,46.23999999999937,0.0,0.5703792408824202,0.0,0.5703792408824202,0.020579971783184412,-0.7521981940776652,0.7524796730891125,4223.78435622446,2849.1500804893294,1.3196391080066285,0.6096175346840185,0.9278345391890517,0.6580121841446397,1,0.15790334794890967,0.07448831472527423,0.048672542197293334,0.042703455298069265,0.030327197965862685,4.93892973985181,8.968089427190186,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20,0.0,0.0,0.0,0.0,5.4094264214654686e-05,6.448698197870027,16.914604741021122,1.9999081502853613,1,231,0,4.135115721525637,1.0337789303814093,463,0,1.029793577044821,1.029793577044821,577,1,0.8627482508310428,0.8627482508310428,20,14,20,0,0.7,1.0,73.95,5.4094264214654686e-05,success,predictive,ekf,flight_like
165,0.9953741326547382,0.9529276515287319,0.9580835062364855,0.9720906342230953,9.599647346666124,6.855662383160746,-3.665195255129227,-56.04610451373694,0.7942363806880253,True,44.9599999999994,0.0,0.1562395077489524,0.0,0.1562395077489524,-0.3491742709257249,-0.7457050102406287,0.8234067243923187,4037.927845635859,2632.565715065266,2.0963969532126265,0.7465133127393296,1.0418684803310871,0.6742896954184645,4,0.15224295922404205,0.07939229815631688,0.04218298835272727,0.05544472861388819,0.03171007432161826,5.1401723291738675,9.241322581119437,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21,0.0,0.0,0.0,0.0,3.660091653046038e-05,5.593014599412611,18.339102617080208,1.9998460512061584,4,224,0,4.266335924386493,1.0665839810966233,448,2,0.9609595375611042,0.9609595375611042,560,2,0.9666276655663512,0.9666276655663512,21,11,21,0,0.5238095238095238,1.0,76.04761904761905,3.660091653046038e-05,success,predictive,ekf,flight_like
166,1.0041769268194196,0.9647554274626758,1.1345173128341879,1.130559665643417,16.825994285583658,27.329136379446126,-1.8446513716741477,-60.844662797974216,1.274201179439142,True,44.7999999999994,0.0,2.3735773916776313,0.0,2.3735773916776313,0.5260937364637218,-0.7340627569629928,0.9031183481174934,4067.1517854650483,2686.136206773681,1.2742011794391417,0.5439003027152796,1.000408611871726,0.6726119361598626,3,0.13270514813306306,0.06178185124938305,0.04800027782688591,0.04468043127144011,0.031278605023943924,4.272628191582176,7.835488661203655,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20,0.0,0.0,0.0,0.0,6.550061178245414e-05,6.44149908860427,18.08969579361974,1.0646461742386117,3,224,0,3.602977559411496,0.900744389852874,447,2,1.0019890036257095,1.0019890036257095,559,1,0.8902569181480204,0.8902569181480204,20,13,20,0,0.65,1.0,81.4,6.550061178245414e-05,success,predictive,ekf,flight_like
167,0.9851359754022961,0.9674630491114342,1.0834074865369887,0.9773890907565559,3.9512531280537004,30.585727810829344,-2.676796267746261,-56.7726957265244,0.7497719059471184,True,45.519999999999385,0.0,-0.3792290375555755,0.0,-0.3792290375555755,0.24449816280015768,-0.7751468091750601,0.8127926718339243,4098.973405474404,2673.2679383056347,0.8318617992578102,0.490332993316377,0.9415603237622936,0.715866603408637,3,0.10985397612622479,0.10167982879386289,0.050410913097428955,0.046475508339202595,0.03327629915606538,5.8714629737102,15.418656465273735,1.0,0.9456140350877194,0.9964912280701754,1.0,0.9964912280701754,1.0,1.0,1.0,21,0.0,0.0,0.0,0.0,3.6372915360516345e-05,7.011723882640236,17.84220108002469,1.9999672854562265,3,227,0,3.847623503702992,0.961905875925748,454,2,1.0015029549542822,1.0015029549542822,568,1,0.9371638305171962,0.9371638305171962,21,17,21,0,0.8095238095238095,1.0,71.28571428571429,3.6372915360516345e-05,success,predictive,ekf,flight_like
168,0.9983265799506291,1.0120393082362207,1.1719165128353752,1.0705699716074304,13.240355069776658,20.370672817114368,-2.2250824212171323,-56.274222038480154,1.0762233244287254,True,44.47999999999941,0.0,1.0619458314791486,0.0,1.0619458314791486,0.27753348022405677,-0.6456852160553912,0.7028045467110853,4066.293739031804,3017.981418621741,1.0762233244287254,0.5025362806955569,1.1060822859494523,0.6698428559305905,1,0.12788321155573593,0.08270189410795135,0.06353808587285407,0.05120595711731336,0.029389489356793277,5.711547755437966,10.93867210144509,1.0,1.0,0.9820466786355476,1.0,1.0,1.0,1.0,1.0,21,0.0,0.0,0.0,0.0,3.771347769543354e-05,6.9298146399345955,17.92801564716742,1.9998959951194233,1,222,0,4.170701553544648,1.042675388386162,445,0,0.9229728759540646,0.9229728759540646,555,1,0.9328064385497731,0.9328064385497731,21,18,21,0,0.8571428571428571,1.0,74.80952380952381,3.771347769543354e-05,success,predictive,ekf,flight_like
169,0.9872074014336343,0.9836742129380995,0.8807894129708125,0.8974504829984226,10.787443164330334,18.610538561816995,-3.351495884012766,-58.99812690221568,1.7125132180986196,True,45.039999999999395,0.0,0.4409011266557528,0.0,0.4409011266557528,0.07261086005270827,-0.8080376782958385,0.8112935514000608,4102.222433464653,2783.497057102046,1.7244703894159552,0.44437907548847394,0.7438778076769692,0.7101378478548463,2,0.16687351437773712,0.0753430045151257,0.050501266124846574,0.04540851794154118,0.03573901876400187,5.13127110097922,9.195624763359554,1.0,1.0,1.0,1.0,0.9964539007092199,1.0,1.0,1.0,20,0.0,0.0,0.0,0.0,1.6794929592833796e-05,6.33581227899551,17.572437372246714,1.9999358073264175,2,225,0,3.6494955283079773,0.9123738820769943,449,2,0.9387178948788835,0.9387178948788835,563,0,0.9259002347314004,0.9259002347314004,20,18,20,0,0.9,1.0,63.05,1.6794929592833796e-05,success,predictive,ekf,flight_like
170,0.9898343027658161,0.9502601976540986,0.8726668068912913,0.8727087708363179,14.442836140061981,23.286641574510984,-1.9564604590398222,-56.867025160420496,1.2806414463590834,True,45.27999999999939,0.0,0.5920390330362286,0.0,0.5920390330362286,0.48172188685762873,-0.7167111306829346,0.8635570746178185,4066.061902993115,2585.7594805855733,1.2806414463590832,0.5879607944460251,1.061399070234384,0.6365930589430328,5,0.17639792053790274,0.07012633631805079,0.04961705800481217,0.03639053618552932,0.03241428083407865,4.879141032169004,9.170900518460282,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21,0.0,0.0,0.0,0.0,5.289915722528349e-05,6.729847015969043,18.13997766051137,1.9998998321488246,5,225,1,3.809907782422826,0.9524769456057065,449,4,0.9444133607502154,0.9444133607502154,566,0,0.893132655791103,0.893132655791103,21,15,21,0,0.7142857142857143,1.0,77.28571428571429,5.289915722528349e-05,success,predictive,ekf,flight_like
171,0.9900890374518386,1.0102391923485148,1.1899481760139963,1.0974452314091827,12.034548731018099,16.94505340906419,-1.4067886844329502,-55.92284043776659,1.9958720041858597,True,47.03999999999935,0.0,0.9937467148953432,0.0,0.9937467148953432,0.4456648267602284,-0.7602962770708019,0.8812874484179075,4250.302157943981,2821.3721884956212,1.9958720041858597,0.8792626594505749,1.4322396336349899,0.7153955893327351,4,0.12059571720868092,0.08618868264623776,0.04499055857289591,0.048592350365510885,0.03735599867473439,4.6494178253915885,9.18659157744279,1.0,1.0,1.0,1.0,0.9864176570458404,1.0,1.0,1.0,21,0.0,0.0,0.0,0.0,3.73544685885463e-05,6.333819184371585,17.7154664010719,1.6110139775395975,4,235,0,3.819731669643837,0.9549329174109592,469,2,1.0338559396494171,1.0338559396494171,586,2,1.0272248832160515,1.0272248832160515,21,12,21,0,0.5714285714285714,1.0,83.61904761904762,3.73544685885463e-05,success,predictive,ekf,flight_like
172,1.0101896800368229,0.9919391113496243,1.154618838220696,0.9965310204580314,17.081616301417746,15.469289463933286,-3.2824806507695232,-55.69212734618316,1.2583425257210727,True,45.039999999999395,0.0,1.4876692357897372,0.0,1.4876692357897372,-0.12200967958849625,-0.846257159841221,0.8550073347614144,4080.082361040568,2863.4914184068,1.4969048267334302,0.5452425396417113,0.9042695397885955,0.6806960149013057,1,0.15918293999101904,0.07179766412808627,0.05110310342542104,0.0556797783693614,0.03372185598750504,6.970633171870858,13.062185126923456,1.0,1.0,0.9964539007092199,1.0,1.0,0.9964539007092199,1.0,1.0,21,0.0,0.0,0.0,0.0,3.932640646553409e-05,6.233963259552449,18.506127254588748,1.9999033460846376,1,225,0,3.8234841528806713,0.9558710382201678,450,1,0.9687244312658757,0.9687244312658757,563,0,0.9435499907764702,0.9435499907764702,21,16,21,0,0.7619047619047619,1.0,72.28571428571429,3.932640646553409e-05,success,predictive,ekf,flight_like
173,1.0205054395471227,1.0397281807852614,0.9437623554367475,0.9887738162150519,-6.627046544815439,14.619841393412766,-2.148388457674708,-62.25585787083604,1.475040873133762,True,44.8799999999994,0.0,-1.646916926524375,0.0,-1.646916926524375,0.1655677763216735,-0.6474816549072826,0.6683151816303271,4178.657166399589,3099.440099097239,1.4750408731337619,0.6533947722960403,1.2464555271752844,0.6791694937878537,4,0.2233271277961866,0.07464205787765367,0.04918359000973929,0.05507782772916829,0.03531862047051507,6.793100237175409,13.152923751665686,0.994661921708185,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19,0.0,0.0,0.0,0.0,4.0515212617719953e-05,7.132688617561624,17.8072558575446,1.9999714812370428,4,224,0,3.9875384073100157,0.9968846018275039,446,3,0.9977415644398515,0.9977415644398515,560,1,0.8194294383482125,0.8194294383482125,19,17,19,0,0.8947368421052632,1.0,57.8421052631579,4.0515212617719953e-05,success,predictive,ekf,flight_like
174,0.9830173686744872,0.9472792074082359,1.0550008441744478,0.9937789211457105,11.833030556768104,8.508705932427828,-1.9951825199650859,-60.03841240506256,0.9256758244997318,True,45.19999999999939,0.0,0.7079989470221765,0.0,0.7079989470221765,0.02058145096819096,-0.7937957496435349,0.794062521641777,4074.8965613738837,2556.0578904837676,0.9331710695691134,0.5554717703906754,0.8965448123682339,0.6992200358057524,5,0.15624217318143027,0.058940193216819904,0.04886615580544368,0.045867679222569346,0.032261204303958346,4.190852447315299,8.201585003820805,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20,0.0,0.0,0.0,0.0,5.411889065953801e-05,6.949064619030263,17.65905616955855,1.9999420174104374,5,226,0,3.911739970696646,0.9779349926741615,453,0,0.9175916456132243,0.9175916456132243,560,5,0.9569283822978786,0.9569283822978786,20,17,20,0,0.85,1.0,67.85,5.411889065953801e-05,success,predictive,ekf,flight_like
175,1.0144687151732508,0.9531460132427487,0.876924159175984,1.0284195110877452,-2.650277980690749,11.635266146656885,-3.49075131864861,-52.90317233660975,2.7533183328790583,True,45.11999999999939,0.0,0.10969292870067349,0.0,0.10969292870067349,0.026437604671142943,-0.7318809586498192,0.7323583034109232,4027.5345460591343,2644.4875466401063,2.7533183328790583,0.4923587587395768,0.8295708394140828,0.6422399296696117,0,0.14623867194807777,0.07099743652734543,0.04883520500364126,0.043647140049586065,0.031592715867883675,5.7851341676714485,10.298439869070126,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21,0.0,0.0,0.0,0.0,1.9308699734210677e-05,6.012160323046018,18.891241436916392,1.9998955402336533,0,225,0,3.680980112409886,0.9202450281024716,452,0,1.060058839843767,1.060058839843767,564,0,0.8684152840567348,0.8684152840567348,21,16,21,0,0.7619047619047619,1.0,72.23809523809524,1.9308699734210677e-05,success,predictive,ekf,flight_like
176,0.983513996227056,1.0169074314975182,1.152191056387125,1.0499619150640678,-3.0942431083736963,24.803440253571303,-0.9749209462580499,-57.54764564679746,1.0466955251732217,True,47.03999999999935,0.0,0.7916800926856745,0.0,0.7916800926856745,0.31216390973750524,-0.6686513974073234,0.7379302120101681,4273.663777463822,2844.688243018805,1.0466955251732215,0.7073560176018944,0.964619301830646,0.666396410857964,4,0.21357046012531594,0.06494943394188378,0.05526011168834459,0.044049971381148925,0.033220807919602864,6.907808857994318,10.894020456603132,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21,0.0,0.0,0.0,0.0,5.3309536667711654e-05,6.717920666027055,17.326692301838534,1.8449042337231125,4,234,1,3.769371846135833,0.9423429615339582,470,1,1.0548857754126941,1.0548857754126941,586,2,0.9704235591601864,0.9704235591601864,21,14,21,0,0.6666666666666666,1.0,77.0952380952381,5.3309536667711654e-05,success,predictive,ekf,flight_like
